* DEMO HOTELS
* Data was loaded from the application "Sample Hotel Search" on the day 2013-05-25 from a
* resource: http://api.hotelsbase.org/search.php?longitude=14.421138&latitude=50.087533
*
* License (http://api.hotelsbase.org/documentation.php):
* Each page that uses hotelsbase data must link to hotelsbase.org, in any many you choose.
* Hotelsbase (http://www.hotelbase.org/) is licensed under a Creative Commons Attribution-ShareAlike 3.0 Unported License.
* Creative Commons License

NAME;NOTE;CITY;STREET;PHONE;STARS;HOME_PAGE;PRICE;ACTIVE
Jin Chang Jia Yuan Hotel;a Hotel in Beijing,China.;-1;25 Xili Shuangyushu Haidian District;;3;http://www.jinjianghotels.com/portal/en/ji_ji_ho_ca_5.asp;32;true
Muyang Fashion Hotel(Beijing Jianguomen);a Hotel in Beijing,China.;-1;No.11 Jianhua South Road Jianwai Street Chaoyang District;1 402 548-3575;2;http://www.beijinghotelweb.com/en-location-3-ladies%27_street.html;24;true
Poly Plaza Hotel;a Hotel in Beijing,China.;-1;No.14 Dongzhimen street Dongcheng Area;(0086-10)65001188;4;http://www.polyplazahotel.com/;40;true
Yunlai Hotel Beijing;a Hotel in Beijing,China.;-1;Second Floor 36 Jiaoda East Road Haidian District;;1.5;http://www.cheapbeijinghotels.net/hotels.aspx;20;true
Shang Da International Hotel Beijing;a Hotel in Beijing,China.;-1;169 Guang An Men Nei Street Xuanwu District;(86 10) 6841 2211;4;http://www.shangri-la.com/en/beijing/shangrila/dining;41;true
Eastern Inn (Beijing Sanlitun);a Hotel in Beijing,China.;-1;No. 6 Baijiazhuang Road Chaoyang District;86-10-65086611;3;http://www.beijingservice.com/hotels/3-hotel/beasterninnhotel.htm;33;true
Hanting Inns Zhongguancunnan Beijing;a Hotel in Beijing,China.;-1;Daliushu 17A Haidian District;(86) 10 67160201;3;http://www.tour-beijing.com/shanghai_tours/;33;true
Lu Song Yuan Hotel Beijing;a Hotel in Beijing,China.;-1;22 Banchang Lane Kuanjie Dongcheng District;0086-10-6918 1904;3;http://www.beijinghotelchina.com/lusongyuan/hotel.html;33;true
Far East International Hotel Beijing;a Hotel in Beijing,China.;-1;No 90 Tieshuxie Street;(010) 51958811;2;http://www.fareastyh.com/enindex.asp;25;true
Happy Dragon Hostel;a Hostel in Beijing,China.;-1;29 Ren Min Shi Chang Xi Xiang Dong Cheng District;9156498-1;2;http://www.happydragonhostel.com/;25;true
King Wing Hot Spring International Hotel;a Hotel in Beijing,China.;-1;17 South Third Ring Road Dongsanhuan Nan Lu Chaoyang District;01 57 32 36 09;5;http://www.hotels.com/ho188256/king-wing-hot-spring-international-hotel-beijing-china/;50;true
Motel 168 Beijing South Railway Station;a Motel in Beijing,China.;-1;Building 2 Yard 97 Youanmen Wai Street Fengtai District;;2;http://www.cheapbeijinghotels.net/hotels.aspx;25;true
Boxin Hotel Beijing Huguosi Street;a Hotel in Beijing,China.;-1;137 Huguosi Street Xicheng District;93504608;1.5;http://beijing-hotel.cn/Xicheng-hotels/Huguosi-Hotel-Beijing.html;21;true
Shenzhen Hotel;a Hotel in Beijing,China.;-1;1 Guang An Men Wai Street;(0755)82233888;4;http://www.sunshinehotelshenzhen.cn/;42;true
The Royal Palace Hotel;a Hotel in Beijing,China.;-1;No 6 Xiaoyunli Xiaoyun Road Chaoyang District;+66 3842 6262-6;4;http://royalpalacepattaya.com/;42;true
Beijing Sentury Apartment Hotel;a Hotel in Beijing,China.;-1;6 Nan Xin Yuan West Road;86-10-87328858;3;http://www.senturysuitehotel.com/;34;true
Gu Yun Fang Courtyard Hotel Beijing;a Hotel in Beijing,China.;-1;No.33 JuEr Hutong JiaoDaoKou Dongcheng District;100027      20;3;http://beijing-hotel.cn/;34;true
Jinjiang Inn Beijing Madianqiao;a Motel in Beijing,China.;-1;Building 7 No 23 Huangsi St. Xicheng District;801-1200;3;http://www.jinjianghotels.com/portal/en/index.asp;34;true
Home Inns Olympic Park Beijing;a Hotel in Beijing,China.;-1;2 BeiShaTan Road;;3;http://en.beijing2008.cn/;34;true
Shen Zhen Hotel Beijing;a Hotel in Beijing,China.;-1;1 Guang An Men Wai Street Xuan Wu District;86-10-63271188;4;http://www.beijingservice.com/hotels/4-hotel/shengzhenhotel.htm;43;true
Soluxe Courtyard Hotel Beijing;a Hotel in Beijing,China.;-1;2 Xitao Hutong Jiugulou Street (Jiugulou Dajie);0086-10-69181904;4;http://www.beijinghotelchina.com/beijing-soluxe-courtyard-hotel/index.html;43;true
Traveler Inn Huaqiao Beijing;a Hotel in Beijing,China.;-1;No. 5 Santiao Beixinqiao Dongcheng District;+86-18211044601;4;http://www.beijingholiday.com/hotel/traveler-inn-huaqiao.html;43;true
Cinderella Hotel Beijing;a Hotel in Beijing,China.;-1;No 30 Xiaguangli Xiaoyun Road Chaoyang District;+44 208 144 02 15;2;http://www.beijinghotelchina.net/;26;true
Home Inn Beijing Tiantan Nanmen;a Hotel in Beijing,China.;-1;Block 18 Andongli Anding Road Fengtai Distric;400-820-3333;2;http://www.homeinns.com/;26;true
Home Inn Tiantan Nanmen Beijing;a Hotel in Beijing,China.;-1;No.18 Building Dingan Dongli Dingan Road Fengtai District;(86) 10 67160201;2;http://www.tour-beijing.com/beijing_tours/;26;true
Rest Motel (Beijing Hepingli);a Motel in Beijing,China.;-1;8 Xinghua Road;0086-577-88555070;2;http://www.china-hotels-beijing.com/hotels/p_2.html;26;true
Super 8 Hotel Beijing West Rai;a Hotel in Beijing,China.;-1;B 8 Taipingqiao Village Fengtai District;1-800-454-3213 (1;2;http://www.super8.com/hotels/china/beijing/search-results;26;true
Tian An Men Sunrise Hostel;a Hostel in Beijing,China.;-1;2 Ciqiku Hutong Nanheyan Street Dongcheng District;27203769-1;2;http://www.sunrisehostel.com/;26;true
Green Tree Inn Beijing Temple of Earth;a Hotel in Beijing,China.;-1;No.8-10 A District of Xiaohuangzhuang Waidajie Andingmen China National Convention Center & Olympic Village;;3;http://www.beijing-hotel.cn/Dongcheng-hotels/GreenTree-Inn-Lama-Temple-Beijing.html;35;true
Hua Fu International Hotel Beijing;a Hotel in Beijing,China.;-1;No. 53 Dong an Men Street Wung Fu Jing Beijing;(010)51209588;3;http://www.wanchenghuafuhotel.cn/;35;true
Golden Oasis Hotel Beijing;a Hotel in Beijing,China.;-1;No.58A Yongwai Penzhuang Chongwen District;86-10-6456-5588;3;http://www.citichotelbeijing.com/;36;true
Hanting Express (Beijing Deshengmen);a Hotel in Beijing,China.;-1;No 9 Liupukang Third District North Building Xicheng District;(86)10 67160201;3;http://www.tour-beijing.com/student_travel/;36;true
Hanting Express (Beijing Jianwai);a Hotel in Beijing,China.;-1;11 South Jianhua Road;(1368-1911;3;http://blog.beijingholiday.com/;36;true
Jin Tie Hotel;a Hotel in Beijing,China.;-1;Guanglian Road 13 Fengtai District;010-51300868;3;http://parkhyattbeijing.net/;36;true
Jinjiang Inn Beijing Jiuxianqiao;a Hotel in Beijing,China.;-1;No.10 Jiuxianqiao Road Chaoyang District;801-1200;3;http://www.jinjianghotels.com/portal/en/index.asp;36;true
Shindom Inn Hong Bridge Beijing;a Hotel in Beijing,China.;-1;25 Tiyuguan West Road;;2;http://www.cheapbeijinghotels.net/hotels.aspx;27;true
Super 8 Hotel Yizhuang Tianbao Beijing;a Hotel in Beijing,China.;-1;1 Tian Bao Street Yizhuang;1-800-454-3213 (1;2;http://www.super8.com/hotels/china/beijing/search-results;27;true
The Beijing Butterfly Spring Hotel;a Hotel in Beijing,China.;-1;55 Xixie Street North Xidan Avenue;010-66155515;3;http://www.beijingfeeling.com/beijing-guide/restaurant/beijing-yunnan-restaurant/;36;true
Home Inn (Beijing Jiaodaokou);a Hotel in Beijing,China.;-1;Jiaodaokou Street 113 Dongcheng District;;2.5;http://www.beijingpage.com/;32;true
Jinjiang Inn Beijing Tianqiao;a Hotel in Beijing,China.;-1;30 Beiwei Road Xuanwu District;801-1200;2.5;http://www.jinjianghotels.com/portal/en/index.asp;32;true
Royal King Hotel Beijing;a Hotel in Beijing,China.;-1;No.2 West Road of the North 4th Ring Road Haidian;86-10-62589999;5;http://www.royalkinghotelbeijing.com/;55;true
Inlodge Hotel Beijing;a Hotel in Beijing,China.;-1;8 East Qingnian Gou Road (Qingnian Gou Dong Lu);;4;http://www.inlodgehotelbeijing.cn/;46;true
Ming Ri Wuzhou Hotel Beijing;a Hotel in Beijing,China.;-1;16 Maliandao Nan Kou;0086-10-69181904;4;http://www.beijinghotelchina.com/parkview-wuzhou/crowne_plaza_beijing.html;46;true
Beijing Friends Hotel;a Hotel in Beijing,China.;-1;No.39 Sanlihe Road Haidian District;86-10-6456-5588;3;http://www.citichotelbeijing.com/restaurants-beijing-china.aspx;37;true
Jing Guang Run Hotel;a Hotel in Beijing,China.;-1;Guanganmennei St Shizidianhutongkou Xuanwu District;86-020-28315156 85;3;http://www.hotels-guangzhou.net/;37;true
Joyinn Suites Hongmiao Branch Beijing;a Hotel in Beijing,China.;-1;No. 5 Caijiawan Chaoyang District;0086-577-88555070;3;http://www.china-hotels-beijing.com/Chaoyang.html;37;true
Xing He Lou Hotel Beijing;a Hotel in Beijing,China.;-1;No.15 Zuojiazhuang;010-8400-2429;3;http://www.meiguoxing.com/Hotels/Hostels_and_Budget_Hotels_in_Beijing.html;37;true
Beijing Houhai Courtyard Inn;a Inn in Beijing,China.;-1;No.89 Mianhua Hutong Huguosi Street Xicheng District;;2;http://www.cheapbeijinghotels.net/hotels.aspx;28;true
Jingzhou Hotel Beijing;a Hotel in Beijing,China.;-1;27 Middle Yanjingli Street Chaoyang;91899719;2;http://beijing-hotel.cn/Chaoyang-hotels/161-Chain-Hotel-Beijing-JingZhou-Department.html;28;true
Piao Home Inn (Beijing Daguanyuan);a Hotel in Beijing,China.;-1;54 Guanganmen South Street Xuanwu District;010-65265757;2;http://piaohome.com/;28;true
Days Inn Business Place Yinfeng;a Hotel in Beijing,China.;-1;6 Caihong Road;86-010 64388866;4;http://www.daysinn.cn/english/hotel/yinfeng_a.htm;47;true
Rich International Hotel Beijing;a Hotel in Beijing,China.;-1;1 Jia Nan Xinhua Street Xuanwu District;;4;http://www.beijinghotelchina.com/international/hotel.html;47;true
Tianfang Hotel;a Hotel in Beijing,China.;-1;Haidian District Beijing xi zhi men North Avenue on the 28th;010-62235555;4;http://www.tianfanghotel.com/;47;true
Beijing Railway Hotel;a Hotel in Beijing,China.;-1;No.116-2 Lianhuachi Road Fengtai District;0086-10-6918 1904;3;http://www.beijinghotelchina.com/hotel_beijing/hotel.html;38;true
Chinese Culture Holiday Hotel Beijing;a Hotel in Beijing,China.;-1;No. 1 Dafosi Dongjie Dongcheng District;;3;http://www.beijinghoteldesk.com/hotel/428021-chinese-culture-holiday-hotel-beijing.en.html;38;true
Furama Xpress Yansha Hotel Beijing;a Hotel in Beijing,China.;-1;39 Maizidian West Street Chaoyang District;;3;http://furama.com/;38;true
Jintai Home Xizhimen Hotel Beijing;a Hotel in Beijing,China.;-1;2 Suojiafeng Haidian District;;1;http://www.cheapbeijinghotels.net/hotels.aspx;19;true
Zao Yuan Ju Hotel Beijing;a Hotel in Beijing,China.;-1;17 Zhang Wang Hutong Jiu Gulou Avenue;0086-10-6918 1904;3;http://www.beijinghotelchina.com/qomolangma/hotel.html;38;true
Longtou Hotel;a Hotel in Beijing,China.;-1;8 Nanxinyuan West Road;8735-9999;4;http://hotel.longtou.net/;48;true
Xizhao Temple Hotel Beijing;a Hotel in Beijing,China.;-1;No.15 Xizhaosi Middle Street Chongwen District;86-10-67119999;4;http://xizhaotemplehotel.net/beijing-stadium/;48;true
Beijing Fuxing Holiday Hotel;a Hotel in Beijing,China.;-1;271 Chaonei Main Street;;2;http://www.holidaycity.com/beijinghotels/;29;true
Howard Johnson Regel Court Hotel Beijing;a Hotel in Beijing,China.;-1;No. 23 Xi Da Wang Road Chaoyang District;86-10-58796666;5;http://beijing-travels.com/beijing_hotels/howard_johnson_regal_court_hotel_beijing.html;58;true
Orange Hotel Yayuncun;a Hotel in Beijing,China.;-1;Buiding 6 No.10Yard AnyuandongliSanQu No.200 Beiyuan Road Chaoyang District;400-819-0099;2;http://www.orangehotel.com.cn/;29;true
Star of City Hotel;a Hotel in Beijing,China.;-1;Dongzhimen Nei Da Jie 216 Dongcheng District;1-888-625-5144;2;http://www.cityhotelbeijing.cn/;29;true
Super 8 Hotel Beijing Jiu Long;a Hotel in Beijing,China.;-1;39 Part A Jiuxianqiao Road 4th fl Jiu Long Shopping Mall;1-800-454-3213 (1;2;http://www.super8.com/hotels/china/beijing/super-8-hotel-beijing-jiu-long/hotel-overview;29;true
Xiyuan Hotel Beijing;a Hotel in Beijing,China.;-1;No. 1 Sanlihe Road;(010)68313388;5;http://www.xiyuanhotelbeijing.cn/;58;true
